point_id,M,scenario,t,m,boundary_lo,boundary_hi,delta_m,slope
P1_old_full_opt,2,summer,20,1,0.025,0.5,0.475,0.013515746320530198
P1_old_full_opt,2,summer,21,0,0.0,0.025,0.025,0.02219470080523034
P1_old_full_opt,2,summer,21,1,0.025,0.5,0.475,0.012836564209275488
P1_old_full_opt,2,summer,22,0,0.0,0.025,0.025,0.02101099371714321
P1_old_full_opt,2,summer,22,1,0.025,0.5,0.475,0.01171516378949785
P1_old_full_opt,2,summer,23,0,0.0,0.025,0.025,0.01995497266449986
P1_old_full_opt,2,summer,23,1,0.025,0.5,0.475,0.010714670387005121
P1_old_full_opt,2,winter,0,0,0.0,0.025,0.025,0.01996980372690582
P1_old_full_opt,2,winter,0,1,0.025,0.5,0.475,0.010728721979676361
P1_old_full_opt,2,winter,1,0,0.0,0.025,0.025,0.018440161928830467
P1_old_full_opt,2,winter,1,1,0.025,0.5,0.475,0.009279416782475248
P1_old_full_opt,2,winter,2,0,0.0,0.025,0.025,0.017696479423694456
P1_old_full_opt,2,winter,2,1,0.025,0.5,0.475,0.008574751708403383
P1_old_full_opt,2,winter,3,0,0.0,0.025,0.025,0.01727219739456387
P1_old_full_opt,2,winter,3,1,0.025,0.5,0.475,0.008172717873734496
P1_old_full_opt,2,winter,4,0,0.0,0.025,0.025,0.017099594339475832
P1_old_full_opt,2,winter,4,1,0.025,0.5,0.475,0.008009163206371508
P1_old_full_opt,2,winter,5,0,0.0,0.025,0.025,0.017257801143657492
P1_old_full_opt,2,winter,5,1,0.025,0.5,0.475,0.008159076372793509
P1_old_full_opt,2,winter,6,0,0.0,0.025,0.025,0.017818070698923383
P1_old_full_opt,2,winter,6,1,0.025,0.5,0.475,0.008689965484916547
P1_old_full_opt,2,winter,7,0,0.0,0.025,0.025,0.019016637450704477
P1_old_full_opt,2,winter,7,1,0.025,0.5,0.475,0.009825629151237981
P1_old_full_opt,2,winter,8,0,0.0,0.025,0.025,0.02092102738700863
P1_old_full_opt,2,winter,8,1,0.025,0.5,0.475,0.011629930187622853
P1_old_full_opt,2,winter,9,0,0.0,0.025,0.025,0.023209210729302487
P1_old_full_opt,2,winter,9,1,0.025,0.5,0.475,0.013797618301324364
P1_old_full_opt,2,winter,10,0,0.0,0.025,0.025,0.023372195640485316
P1_old_full_opt,2,winter,10,1,0.025,0.5,0.475,0.013952010552730853
P1_old_full_opt,2,winter,11,0,0.0,0.025,0.025,0.022755589150347255
P1_old_full_opt,2,winter,11,1,0.025,0.5,0.475,0.013367904950211878
P1_old_full_opt,2,winter,12,0,0.0,0.025,0.025,0.021821645168063064
P1_old_full_opt,2,winter,12,1,0.025,0.5,0.475,0.012483152518394965
P1_old_full_opt,2,winter,13,0,0.0,0.025,0.025,0.020451636134971585
P1_old_full_opt,2,winter,13,1,0.025,0.5,0.475,0.011185225107774048
P1_old_full_opt,2,winter,14,0,0.0,0.025,0.025,0.021251335158709583
P1_old_full_opt,2,winter,14,1,0.025,0.5,0.475,0.011942859988686336
P1_old_full_opt,2,winter,15,0,0.0,0.025,0.025,0.02167647010104079
P1_old_full_opt,2,winter,15,1,0.025,0.5,0.475,0.012345620061455495
P1_old_full_opt,2,winter,16,0,0.0,0.025,0.025,0.022124827942036074
P1_old_full_opt,2,winter,16,1,0.025,0.5,0.475,0.012770371155050572
P1_old_full_opt,2,winter,17,0,0.0,0.025,0.025,0.022792286905830572
P1_old_full_opt,2,winter,17,1,0.025,0.5,0.475,0.01340266892208213
P1_old_full_opt,2,winter,18,0,0.0,0.025,0.025,0.02278005270650585
P1_old_full_opt,2,winter,18,1,0.025,0.5,0.475,0.013391079412343802
P1_old_full_opt,2,winter,19,0,0.0,0.025,0.025,0.022419867613918676
P1_old_full_opt,2,winter,19,1,0.025,0.5,0.475,0.01304987109871948
P1_old_full_opt,2,winter,20,0,0.0,0.025,0.025,0.021839808111112635
P1_old_full_opt,2,winter,20,1,0.025,0.5,0.475,0.012500359216986416
P1_old_full_opt,2,winter,21,0,0.0,0.025,0.025,0.021050006493005258
P1_old_full_opt,2,winter,21,1,0.025,0.5,0.475,0.011752124150531689
P1_old_full_opt,2,winter,22,0,0.0,0.025,0.025,0.02024015030188675
P1_old_full_opt,2,winter,22,1,0.025,0.5,0.475,0.010984858190746618
P1_old_full_opt,2,winter,23,0,0.0,0.025,0.025,0.01997573682550491
P1_old_full_opt,2,winter,23,1,0.025,0.5,0.475,0.01073434325235247
P1_old_full_opt,2,shoulder,0,0,0.0,0.025,0.025,0.01739586238817925
P1_old_full_opt,2,shoulder,0,1,0.025,0.5,0.475,0.008290124581934425
P1_old_full_opt,2,shoulder,1,0,0.0,0.025,0.025,0.015855227891938828
P1_old_full_opt,2,shoulder,1,1,0.025,0.5,0.475,0.0068299885813756294
P1_old_full_opt,2,shoulder,2,0,0.0,0.025,0.025,0.015222601090190135
P1_old_full_opt,2,shoulder,2,1,0.025,0.5,0.475,0.006230476910638137
P1_old_full_opt,2,shoulder,3,0,0.0,0.025,0.025,0.01488553682131133
P1_old_full_opt,2,shoulder,3,1,0.025,0.5,0.475,0.005911048792566531
P1_old_full_opt,2,shoulder,4,0,0.0,0.025,0.025,0.01474267148534325
P1_old_full_opt,2,shoulder,4,1,0.025,0.5,0.475,0.0057756569788989425
P1_old_full_opt,2,shoulder,5,0,0.0,0.025,0.025,0.01486591421287431
P1_old_full_opt,2,shoulder,5,1,0.025,0.5,0.475,0.005892452731945386
P1_old_full_opt,2,shoulder,6,0,0.0,0.025,0.025,0.015335240760686042
P1_old_full_opt,2,shoulder,6,1,0.025,0.5,0.475,0.006337221777465488
P1_old_full_opt,2,shoulder,7,0,0.0,0.025,0.025,0.016255758851871915
P1_old_full_opt,2,shoulder,7,1,0.025,0.5,0.475,0.0072095438659885705
P1_old_full_opt,2,shoulder,8,0,0.0,0.025,0.025,0.01742782387948616
P1_old_full_opt,2,shoulder,8,1,0.025,0.5,0.475,0.008320184723304659
P1_old_full_opt,2,shoulder,9,0,0.0,0.025,0.025,0.01853063372638797
P1_old_full_opt,2,shoulder,9,1,0.025,0.5,0.475,0.009365140153237942
P1_old_full_opt,2,shoulder,10,0,0.0,0.025,0.025,0.01856860041874242
P1_old_full_opt,2,shoulder,10,1,0.025,0.5,0.475,0.009401114038096707
P1_old_full_opt,2,shoulder,11,0,0.0,0.025,0.025,0.01823620270903603
P1_old_full_opt,2,shoulder,11,1,0.025,0.5,0.475,0.009086160953499584
P1_old_full_opt,2,shoulder,12,0,0.0,0.025,0.025,0.017638636390450713
P1_old_full_opt,2,shoulder,12,1,0.025,0.5,0.475,0.008519942312324592
P1_old_full_opt,2,shoulder,13,0,0.0,0.025,0.025,0.016798334798164283
P1_old_full_opt,2,shoulder,13,1,0.025,0.5,0.475,0.007723693234274289
P1_old_full_opt,2,shoulder,14,0,0.0,0.025,0.025,0.01769069345321561
P1_old_full_opt,2,shoulder,14,1,0.025,0.5,0.475,0.008569269193197964
P1_old_full_opt,2,shoulder,15,0,0.0,0.025,0.025,0.018221651770345404
P1_old_full_opt,2,shoulder,15,1,0.025,0.5,0.475,0.009072373543671403
P1_old_full_opt,2,shoulder,16,0,0.0,0.025,0.025,0.018726478637494104
P1_old_full_opt,2,shoulder,16,1,0.025,0.5,0.475,0.009550704765463632
P1_old_full_opt,2,shoulder,17,0,0.0,0.025,0.025,0.01942265309655855
P1_old_full_opt,2,shoulder,17,1,0.025,0.5,0.475,0.010210320631150635
P1_old_full_opt,2,shoulder,18,0,0.0,0.025,0.025,0.01962634191230106
P1_old_full_opt,2,shoulder,18,1,0.025,0.5,0.475,0.010403308595121678
P1_old_full_opt,2,shoulder,19,0,0.0,0.025,0.025,0.019777187507388216
P1_old_full_opt,2,shoulder,19,1,0.025,0.5,0.475,0.010546228173364959
P1_old_full_opt,2,shoulder,20,0,0.0,0.025,0.025,0.019614521429732745
P1_old_full_opt,2,shoulder,20,1,0.025,0.5,0.475,0.01039210915910442
P1_old_full_opt,2,shoulder,21,0,0.0,0.025,0.025,0.018996090683757183
P1_old_full_opt,2,shoulder,21,1,0.025,0.5,0.475,0.009806161300685392
P1_old_full_opt,2,shoulder,22,0,0.0,0.025,0.025,0.0183089925333213
P1_old_full_opt,2,shoulder,22,1,0.025,0.5,0.475,0.009155131134353336
P1_old_full_opt,2,shoulder,23,0,0.0,0.025,0.025,0.017855739332533482
P1_old_full_opt,2,shoulder,23,1,0.025,0.5,0.475,0.008725658242754585
P1_old_full_opt,4,summer,0,0,0.0,0.01,0.01,0.019269609471261884
P1_old_full_opt,4,summer,0,1,0.01,0.025,0.015000000000000001,0.018803962075418974
P1_old_full_opt,4,summer,0,2,0.025,0.05,0.025,0.018059953728248868
P1_old_full_opt,4,summer,0,3,0.05,0.5,0.45,0.009341746869916956
P1_old_full_opt,4,summer,1,0,0.0,0.01,0.01,0.017470977938741084
P1_old_full_opt,4,summer,1,1,0.01,0.025,0.015000000000000001,0.017010156382323467
P1_old_full_opt,4,summer,1,2,0.025,0.05,0.025,0.016273850073119656
P1_old_full_opt,4,summer,1,3,0.05,0.5,0.45,0.007644925667525825
P1_old_full_opt,4,summer,2,0,0.0,0.01,0.01,0.016710571838703114
P1_old_full_opt,4,summer,2,1,0.01,0.025,0.015000000000000001,0.016251787853774347
P1_old_full_opt,4,summer,2,2,0.025,0.05,0.025,0.01551873354395994
P1_old_full_opt,4,summer,2,3,0.05,0.5,0.45,0.006927511862182082
P1_old_full_opt,4,summer,3,0,0.0,0.01,0.01,0.016248875733980428
P1_old_full_opt,4,summer,3,1,0.01,0.025,0.015000000000000001,0.015791328139386218
P1_old_full_opt,4,summer,3,2,0.025,0.05,0.025,0.015060247151749695
P1_old_full_opt,4,summer,3,3,0.05,0.5,0.45,0.006491905045505558
P1_old_full_opt,4,summer,4,0,0.0,0.01,0.01,0.01597356494417307
P1_old_full_opt,4,summer,4,1,0.01,0.025,0.015000000000000001,0.015516754343184816
P1_old_full_opt,4,summer,4,2,0.025,0.05,0.025,0.014786849614268904
P1_old_full_opt,4,summer,4,3,0.05,0.5,0.45,0.0062321462320109105
P1_old_full_opt,4,summer,5,0,0.0,0.01,0.01,0.015953729967708996
P1_old_full_opt,4,summer,5,1,0.01,0.025,0.015000000000000001,0.015496972444658159
P1_old_full_opt,4,summer,5,2,0.025,0.05,0.025,0.014767152454369659
P1_old_full_opt,4,summer,5,3,0.05,0.5,0.45,0.006213431557414439
P1_old_full_opt,4,summer,6,0,0.0,0.01,0.01,0.016243190654921524
P1_old_full_opt,4,summer,6,1,0.01,0.025,0.015000000000000001,0.015785658273653747
P1_old_full_opt,4,summer,6,2,0.025,0.05,0.025,0.015054601577285665
P1_old_full_opt,4,summer,6,3,0.05,0.5,0.45,0.006486541140953242
P1_old_full_opt,4,summer,7,0,0.0,0.01,0.01,0.017177530946280162
P1_old_full_opt,4,summer,7,1,0.01,0.025,0.015000000000000001,0.01671749589213419
P1_old_full_opt,4,summer,7,2,0.025,0.05,0.025,0.015982444851599942
P1_old_full_opt,4,summer,7,3,0.05,0.5,0.45,0.007368073257533099
P1_old_full_opt,4,summer,8,0,0.0,0.01,0.01,0.018677768392025285
P1_old_full_opt,4,summer,8,1,0.01,0.025,0.015000000000000001,0.018213709909689624
P1_old_full_opt,4,summer,8,2,0.025,0.05,0.025,0.017472237474675523
P1_old_full_opt,4,summer,8,3,0.05,0.5,0.45,0.00878342500458105
P1_old_full_opt,4,summer,9,0,0.0,0.01,0.01,0.020655757492177296
P1_old_full_opt,4,summer,9,1,0.01,0.025,0.015000000000000001,0.020186384889703257
P1_old_full_opt,4,summer,9,2,0.025,0.05,0.025,0.01943643125006278
P1_old_full_opt,4,summer,9,3,0.05,0.5,0.45,0.01064931821843862
P1_old_full_opt,4,summer,10,0,0.0,0.01,0.01,0.021781779710289273
P1_old_full_opt,4,summer,10,1,0.01,0.025,0.015000000000000001,0.0213093770404645
P1_old_full_opt,4,summer,10,2,0.025,0.05,0.025,0.02055458759764317
P1_old_full_opt,4,summer,10,3,0.05,0.5,0.45,0.01171143516737484
P1_old_full_opt,4,summer,11,0,0.0,0.01,0.01,0.022138965365192664
P1_old_full_opt,4,summer,11,1,0.01,0.025,0.015000000000000001,0.021665600796771933
P1_old_full_opt,4,summer,11,2,0.025,0.05,0.025,0.02090927621600569
P1_old_full_opt,4,summer,11,3,0.05,0.5,0.45,0.01204833539891222
P1_old_full_opt,4,summer,12,0,0.0,0.01,0.01,0.02199047487357053
P1_old_full_opt,4,summer,12,1,0.01,0.025,0.015000000000000001,0.021517510230478765
P1_old_full_opt,4,summer,12,2,0.025,0.05,0.025,0.020761823909299926
P1_old_full_opt,4,summer,12,3,0.05,0.5,0.45,0.011908278854883547
P1_old_full_opt,4,summer,13,0,0.0,0.01,0.01,0.021407915344229256
P1_old_full_opt,4,summer,13,1,0.01,0.025,0.015000000000000001,0.02093651911947621
P1_old_full_opt,4,summer,13,2,0.025,0.05,0.025,0.02018333589516641
P1_old_full_opt,4,summer,13,3,0.05,0.5,0.45,0.011358796205466513
P1_old_full_opt,4,summer,14,0,0.0,0.01,0.01,0.022357588781973803
P1_old_full_opt,4,summer,14,1,0.01,0.025,0.015000000000000001,0.02188363527032925
P1_old_full_opt,4,summer,14,2,0.025,0.05,0.025,0.021126370800305105
P1_old_full_opt,4,summer,14,3,0.05,0.5,0.45,0.012254539310123286
P1_old_full_opt,4,summer,15,0,0.0,0.01,0.01,0.02284832919681179
P1_old_full_opt,4,summer,15,1,0.01,0.025,0.015000000000000001,0.022373053225888114
P1_old_full_opt,4,summer,15,2,0.025,0.05,0.025,0.02161367821787996
P1_old_full_opt,4,summer,15,3,0.05,0.5,0.45,0.012717392596099077
P1_old_full_opt,4,summer,16,0,0.0,0.01,0.01,0.02311766041145913
P1_old_full_opt,4,summer,16,1,0.01,0.025,0.015000000000000001,0.02264165835088964
P1_old_full_opt,4,summer,16,2,0.025,0.05,0.025,0.021881124562486143
P1_old_full_opt,4,summer,16,3,0.05,0.5,0.45,0.012971413144666148
P1_old_full_opt,4,summer,17,0,0.0,0.01,0.01,0.02359395455876212
P1_old_full_opt,4,summer,17,1,0.01,0.025,0.015000000000000001,0.023116667944037918
P1_old_full_opt,4,summer,17,2,0.025,0.05,0.025,0.02235408414604345
P1_old_full_opt,4,summer,17,3,0.05,0.5,0.45,0.013420621875460547
P1_old_full_opt,4,summer,18,0,0.0,0.01,0.01,0.023547755024602712
P1_old_full_opt,4,summer,18,1,0.01,0.025,0.015000000000000001,0.02307059304798575
P1_old_full_opt,4,summer,18,2,0.025,0.05,0.025,0.02230820813735601
P1_old_full_opt,4,summer,18,3,0.05,0.5,0.45,0.013377050110147547
P1_old_full_opt,4,summer,19,0,0.0,0.01,0.01,0.023390847655427316
P1_old_full_opt,4,summer,19,1,0.01,0.025,0.015000000000000001,0.022914108904263188
P1_old_full_opt,4,summer,19,2,0.025,0.05,0.025,0.022152399414112622
P1_old_full_opt,4,summer,19,3,0.05,0.5,0.45,0.013229066547049756
P1_old_full_opt,4,summer,20,0,0.0,0.01,0.01,0.023197385065729104
P1_old_full_opt,4,summer,20,1,0.01,0.025,0.015000000000000001,0.022721168030020996
P1_old_full_opt,4,summer,20,2,0.025,0.05,0.025,0.021960291167830714
P1_old_full_opt,4,summer,20,3,0.05,0.5,0.45,0.013046604940124612
P1_old_full_opt,4,summer,21,0,0.0,0.01,0.01,0.022479269620442888
P1_old_full_opt,4,summer,21,1,0.01,0.025,0.015000000000000001,0.022004988261755305
P1_old_full_opt,4,summer,21,2,0.025,0.05,0.025,0.02124720057477658
P1_old_full_opt,4,summer,21,3,0.05,0.5,0.45,0.012369306633414314
P1_old_full_opt,4,summer,22,0,0.0,0.01,0.01,0.021293646932435406
P1_old_full_opt,4,summer,22,1,0.01,0.025,0.015000000000000001,0.020822558240281747
P1_old_full_opt,4,summer,22,2,0.025,0.05,0.025,0.020069865815677268
P1_old_full_opt,4,summer,22,3,0.05,0.5,0.45,0.011251013676932325
P1_old_full_opt,4,summer,23,0,0.0,0.01,0.01,0.020235918908598216
P1_old_full_opt,4,summer,23,1,0.01,0.025,0.015000000000000001,0.019767675168434286
P1_old_full_opt,4,summer,23,2,0.025,0.05,0.025,0.019019523134975458
P1_old_full_opt,4,summer,23,3,0.05,0.5,0.45,0.010253289678784546
P1_old_full_opt,4,winter,0,0,0.0,0.01,0.01,0.020250773940003186
P1_old_full_opt,4,winter,0,1,0.01,0.025,0.015000000000000001,0.01978249025150758
P1_old_full_opt,4,winter,0,2,0.025,0.05,0.025,0.019034274491960268
P1_old_full_opt,4,winter,0,3,0.05,0.5,0.45,0.010267302395660587
P1_old_full_opt,4,winter,1,0,0.0,0.01,0.01,0.018718662875105707
P1_old_full_opt,4,winter,1,1,0.01,0.025,0.015000000000000001,0.01825449463131364
P1_old_full_opt,4,winter,1,2,0.025,0.05,0.025,0.017512847024589995
P1_old_full_opt,4,winter,1,3,0.05,0.5,0.45,0.008822003991246651
P1_old_full_opt,4,winter,2,0,0.0,0.01,0.01,0.017973781257966948
P1_old_full_opt,4,winter,2,1,0.01,0.025,0.015000000000000001,0.01751161153417946
P1_old_full_opt,4,winter,2,2,0.025,0.05,0.025,0.016773153547910424
P1_old_full_opt,4,winter,2,3,0.05,0.5,0.45,0.008119284939541881
P1_old_full_opt,4,winter,3,0,0.0,0.01,0.01,0.01754881552647608
P1_old_full_opt,4,winter,3,1,0.01,0.025,0.015000000000000001,0.017087785306622395
P1_old_full_opt,4,winter,3,2,0.025,0.05,0.025,0.016351145969999425
P1_old_full_opt,4,winter,3,3,0.05,0.5,0.45,0.007718360757275333
P1_old_full_opt,4,winter,4,0,0.0,0.01,0.01,0.01737593441858143
P1_old_full_opt,4,winter,4,1,0.01,0.025,0.015000000000000001,0.0169153676200721
P1_old_full_opt,4,winter,4,2,0.025,0.05,0.025,0.016179467919757995
P1_old_full_opt,4,winter,4,3,0.05,0.5,0.45,0.007555257388961147
P1_old_full_opt,4,winter,5,0,0.0,0.01,0.01,0.017534396085273907
P1_old_full_opt,4,winter,5,1,0.01,0.025,0.015000000000000001,0.017073404515913215
P1_old_full_opt,4,winter,5,2,0.025,0.05,0.025,0.01633682687673277
P1_old_full_opt,4,winter,5,3,0.05,0.5,0.45,0.0077047569003524385
P1_old_full_opt,4,winter,6,0,0.0,0.01,0.01,0.01809556851467692
P1_old_full_opt,4,winter,6,1,0.01,0.025,0.015000000000000001,0.017633072155087692
P1_old_full_opt,4,winter,6,2,0.025,0.05,0.025,0.016894092824130125
P1_old_full_opt,4,winter,6,3,0.05,0.5,0.45,0.008234180632738014
